Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1048,W-NCP,WNCP1048,2006,10.2,16.5,4.9,2410.3,818.4,228.8,1102.6,2588.3,small_spike,Fluvo-aquic soils,loam,12.6,13.4,91,8,210,120,90,5375
1049,W-NCP,WNCP1049,2007,9.4,15.6,4,2336.9,752.4,199.3,1215.2,2781.4,small_spike,Fluvo-aquic soils,loam,15.8,14.5,124,8.1,210,120,90,7653
1050,W-NCP,WNCP1050,2007,9.4,15.6,4,2336.9,752.4,199.3,1215.2,2781.4,small_spike,Fluvo-aquic soils,loam,12.7,22.9,112,8,210,120,90,7974
1051,W-NCP,WNCP1051,2006,10.3,16.7,5,2469.8,847.9,228.8,1120.1,2624.7,small_spike,Lime concretion fluvo-aquic soils,clay,13.5,19.7,145,7.9,210,120,90,6996
1052,W-NCP,WNCP1052,2006,10.2,16.5,4.9,2410.3,818.4,228.8,1102.6,2588.3,small_spike,Lime concretion fluvo-aquic soils,loam,13.1,26,128,8.2,210,120,90,6900
1053,W-NCP,WNCP1053,2005,8.6,14.4,3.6,1903.8,584.7,168.1,1076.3,2423.7,small_spike,Fluvo-aquic soils,loam,14.7,36.4,99,8,120,60,60,4757
1054,W-NCP,WNCP1054,2005,8.8,14.7,3.8,2011.4,622.5,168.1,1117,2510,small_spike,Fluvo-aquic soils,loamy sand,11.7,20.9,58,8,150,90,90,6539
1055,W-NCP,WNCP1055,2006,9.6,15.8,4.8,2119.9,659.8,194.5,911.3,2248.6,small_spike,Fluvo-aquic soils,loamy sand,14.2,18.6,99,8,120,60,60,5820
1056,W-NCP,WNCP1056,2005,9.1,15,4,2109.5,680.6,168.1,1130.4,2561.1,small_spike,Fluvo-aquic soils,loam,10,16.2,133,8,150,90,90,5760
1057,W-NCP,WNCP1057,2006,9.5,15.7,4.7,2092.3,642.2,194.5,911.3,2241.2,small_spike,Fluvo-aquic soils,clay,15.6,15.4,112,8,150,90,90,6660
1058,W-NCP,WNCP1058,2006,9.5,15.6,4.6,2084.4,634.3,194.5,903,2224.9,small_spike,Fluvo-aquic soils,loamy sand,15.7,14.7,57,8.1,120,60,60,7388
1059,W-NCP,WNCP1059,2005,9.6,15.2,5.2,2176.4,740.3,152.1,1146.2,2587.7,medium_spike,Fluvo-aquic soils,loamy sand,11.1,9.7,84,8.1,180,120,120,7583
1060,W-NCP,WNCP1060,2006,10.9,16.6,6.4,2571.4,884.8,227.4,1100.8,2577.7,medium_spike,Fluvo-aquic soils,loamy sand,13.4,14.7,96,8,180,120,120,8736
1061,W-NCP,WNCP1061,2005,9.7,15.3,5.3,2261.4,765.5,152.4,1179.1,2652.9,medium_spike,Fluvo-aquic soils,loamy sand,14.9,14.2,85,8.1,180,120,120,7284
1062,W-NCP,WNCP1062,2006,10.5,16.2,6.1,2421.4,804.8,227.4,1063.2,2497,medium_spike,Fluvo-aquic soils,loamy sand,14.7,15.1,146,7.9,180,120,120,7926
1063,W-NCP,WNCP1063,2006,10.5,16.2,6,2406.1,799.5,227.4,1060.5,2493.8,medium_spike,Fluvo-aquic soils,clay,15.8,13.4,172,8.1,150,90,90,9200
1064,W-NCP,WNCP1064,2005,9.6,15.2,5.2,2185,738.9,152.1,1153.6,2594.5,medium_spike,Fluvo-aquic soils,loam,13.9,14,77,7.9,150,90,90,7338
1065,W-NCP,WNCP1065,2005,9.3,14.9,4.9,2077.4,681.3,152.1,1124.8,2523.8,medium_spike,Fluvo-aquic soils,clay,19.2,13.4,152,8.2,150,90,90,7149
1066,W-NCP,WNCP1066,2006,10.5,16.2,6,2400.3,793.7,227.4,1058.6,2482.2,medium_spike,Fluvo-aquic soils,clay,18.6,13.6,150,8.2,150,90,90,8723
1067,W-NCP,WNCP1067,2005,9.6,15.2,5.2,2162.1,736,152,1146.2,2583.6,medium_spike,Fluvo-aquic soils,loam,13.5,9.4,126,8.1,150,90,90,7149
1068,W-NCP,WNCP1068,2006,10.5,16.3,6.1,2424.4,807.8,227.4,1063.6,2502.1,medium_spike,Fluvo-aquic soils,loam,14.2,12.6,129,8.1,150,90,90,7490
1069,W-NCP,WNCP1069,2005,9.6,15.2,5.2,2212.8,746.7,152.1,1167.6,2619.9,medium_spike,Fluvo-aquic soils,loam,15.6,22.5,76,8.1,120,60,60,8556
1070,W-NCP,WNCP1070,2006,10.3,16.1,5.8,2327.5,760.9,227.4,1047.3,2460.1,medium_spike,Fluvo-aquic soils,loam,12.7,12.5,81,8,120,60,60,7085
1071,W-NCP,WNCP1071,2005,9.5,15.1,5.1,2124.8,718.7,152,1134.6,2555.2,medium_spike,Fluvo-aquic soils,loam,15.9,25.2,81,7.9,120,60,60,6164
1072,W-NCP,WNCP1072,2005,9.5,15.1,5.1,2125.9,729.8,152,1129.5,2551.8,medium_spike,Fluvo-aquic soils,loam,16.9,15.2,200,8.1,180,120,120,6675
1073,W-NCP,WNCP1073,2006,10.4,16.1,5.9,2346.8,770.2,227.4,1053.8,2472.4,medium_spike,Fluvo-aquic soils,loam,16.8,16.2,189,7.8,180,120,120,8051
1074,W-NCP,WNCP1074,2007,10.1,15.6,5.5,2450,801.2,214.3,1486.2,3081.4,small_spike,Cinnamon soils,loamy sand,16.8,12.2,93,8.1,240,120,120,7251
1075,W-NCP,WNCP1075,2007,10.1,15.6,5.5,2450,801.2,214.3,1486.2,3081.4,small_spike,Fluvo-aquic soils,loam,16.5,15.9,74,8.1,180,90,90,8000
1076,W-NCP,WNCP1076,2007,10,15.5,5.5,2408.1,779.3,214.3,1474.5,3050.7,small_spike,Fluvo-aquic soils,loam,13.7,7.5,79,8.2,240,120,120,7511
1077,W-NCP,WNCP1077,2007,10.2,15.7,5.5,2442.8,814,213,1516.7,3129.4,small_spike,Fluvo-aquic soils,sandy loam,15.7,9.7,109,8.2,180,90,90,6118
1078,W-NCP,WNCP1078,2007,10.1,15.6,5.5,2450,801.2,214.3,1486.2,3081.4,small_spike,Cinnamon soils,loam,14.6,6.3,103,8.1,240,120,120,7717
1079,W-NCP,WNCP1079,2007,9.9,15.4,5.3,2337.5,758.7,202.4,1465.7,3016.3,small_spike,Fluvo-aquic soils,loam,12.7,8.2,83,8.2,180,90,90,7652
1080,W-NCP,WNCP1080,2007,10.2,15.7,5.5,2442.8,814,213,1516.7,3129.4,small_spike,Fluvo-aquic soils,loam,16.8,12.2,128,8.1,180,90,90,8325
1081,W-NCP,WNCP1081,2008,9.9,16,4.4,2276.6,703.5,217.7,1231,2680.3,small_spike,Cinnamon soils,loam,17.2,7.4,112,8.3,210,90,90,4086
1082,W-NCP,WNCP1082,2008,9.8,15.6,4.7,2314.4,697,306.7,1183,2643.6,medium_spike,Lime concretion fluvo-aquic soils,clay,17,12,83,6.7,180,90,90,7752
1083,W-NCP,WNCP1083,2008,9.9,15.6,4.7,2333.5,706.1,306.7,1192.5,2660.5,medium_spike,Lime concretion fluvo-aquic soils,clay loam,19,14,96,6.9,180,90,90,8195
1084,W-NCP,WNCP1084,2008,9.8,15.5,4.6,2292.2,684.8,306.7,1173.4,2626.7,medium_spike,Lime concretion fluvo-aquic soils,loam,11,15.2,58,6.9,180,90,90,7118
1085,W-NCP,WNCP1085,2008,9.7,15.5,4.6,2288,680.6,306.7,1172.9,2620,medium_spike,Lime concretion fluvo-aquic soils,clay,10,11.8,61,6.6,180,90,90,6923
1086,W-NCP,WNCP1086,2008,9.8,15.5,4.6,2292.2,684.8,306.7,1173.4,2626.7,medium_spike,Yellow-cinnamon soils,loam,12,17.8,82,6.8,180,90,90,8603
1087,W-NCP,WNCP1087,2008,9.7,15.5,4.6,2281.8,674.4,306.7,1174.7,2617.1,medium_spike,Yellow-cinnamon soils,clay,13,15,78,6.6,180,90,90,7436
1088,W-NCP,WNCP1088,2008,9.7,15.4,4.6,2265.8,668.4,306.7,1163.3,2603.1,medium_spike,Yellow-cinnamon soils,loam,16,15,84,7,180,90,90,7781
1089,W-NCP,WNCP1089,2008,9.6,15.3,4.5,2224.7,647.3,306.7,1145.8,2571.7,medium_spike,Yellow-cinnamon soils,sandy clay loam,11,15.2,58,6.7,180,90,90,6707
1090,W-NCP,WNCP1090,2008,9.7,15.5,4.6,2288,680.6,306.7,1172.9,2620,medium_spike,Yellow-cinnamon soils,loam,14.9,17.6,92,7.1,180,90,90,7406
1091,W-NCP,WNCP1091,2007,9.9,15.6,5,2323.5,753.5,308.9,1121.5,2611.9,small_spike,Lime concretion fluvo-aquic soils,sandy clay loam,15,17.9,107,6.2,180,90,90,7337
1092,W-NCP,WNCP1092,2007,9.7,15.4,4.9,2250.1,710.1,308.9,1098.4,2552.6,small_spike,Yellow-cinnamon soils,loam,16.3,12.6,57,6.6,180,90,90,6299
1093,W-NCP,WNCP1093,2007,9.8,15.4,4.9,2274.8,724.8,308.9,1102.6,2566.7,small_spike,Yellow-cinnamon soils,clay,14.4,11.3,97,6.1,180,90,90,6579
1094,W-NCP,WNCP1094,2008,9.8,15.8,5,2334,710.1,319,1091,2553.9,small_spike,Lime concretion fluvo-aquic soils,loam,12.7,14.7,127,7.5,150,90,90,6752
1095,W-NCP,WNCP1095,2008,9.7,15.7,4.9,2296.4,692.5,319,1075.3,2524.7,small_spike,Fluvo-aquic soils,clay,9.7,12.6,88,7.4,210,75,75,6182
1096,W-NCP,WNCP1096,2007,9.2,15.3,4.2,2190.5,661.1,171.7,1251.5,2773.3,small_spike,Lime concretion fluvo-aquic soils,loam,16,6.8,118,7.4,240,90,90,7629
1097,W-NCP,WNCP1097,2006,9.6,15.7,4.7,2061.9,618.8,311.7,1093.5,2457.4,small_spike,Fluvo-aquic soils,loamy sand,10.2,18.4,81,6.6,150,90,90,6593
1098,W-NCP,WNCP1098,2006,9.9,16,5,2163,679.9,311.7,1118.2,2523.7,small_spike,Lime concretion fluvo-aquic soils,loam,17.4,45.3,191,6.5,180,120,120,8363
1099,W-NCP,WNCP1099,2006,9.7,15.8,4.8,2095.8,642.7,311.7,1101.9,2484.1,small_spike,Lime concretion fluvo-aquic soils,clay,9.6,65.6,119,6.6,180,120,120,7689
1100,W-NCP,WNCP1100,2006,9.6,15.7,4.7,2068.7,625.6,311.7,1095,2465.6,small_spike,Yellow-cinnamon soils,clay,12.4,20.3,88,6.7,150,90,90,6612
1101,W-NCP,WNCP1101,2006,9.8,15.9,4.9,2125,661.9,311.7,1110.4,2505.1,small_spike,Yellow-cinnamon soils,clay,8.1,28.8,88,6.6,180,120,120,7811
1102,W-NCP,WNCP1102,2006,9.8,15.9,4.9,2125,661.9,311.7,1110.4,2505.1,small_spike,Fluvo-aquic soils,clay,9.5,14.8,64,6.6,120,60,60,5670
1103,W-NCP,WNCP1103,2006,9.7,15.8,4.8,2095.8,642.7,311.7,1101.9,2484.1,small_spike,Yellow-cinnamon soils,loamy sand,13.3,17.5,88,6.7,120,60,60,6003
1104,W-NCP,WNCP1104,2006,9.7,15.8,4.8,2095.8,642.7,311.7,1101.9,2484.1,small_spike,Lime concretion fluvo-aquic soils,clay,10.5,42.2,92,6.6,150,90,90,6386
1105,W-NCP,WNCP1105,2008,9.6,15,5.1,2063.3,565.8,286.4,971,2282.6,small_spike,Yellow-cinnamon soils,clay,16.6,22.2,95,6.8,180,90,90,7958
1106,W-NCP,WNCP1106,2008,9.6,15.1,5.1,2081.3,573.8,305.5,971,2290,small_spike,Yellow-cinnamon soils,silt loam,17.6,10.5,69,6.9,180,90,90,7779
1107,W-NCP,WNCP1107,2008,9.6,15.1,5.1,2081.3,573.8,305.5,971,2290,small_spike,Yellow-cinnamon soils,silt loam,17,13.2,69,6.3,180,90,90,8187
1108,W-NCP,WNCP1108,2008,9.6,15.1,5.1,2081.3,573.8,305.5,971,2290,small_spike,Yellow-cinnamon soils,clay,23.6,18.5,89,6.2,180,90,90,6881
1109,W-NCP,WNCP1109,2008,9.6,15.1,5.1,2081.3,573.8,305.5,971,2290,small_spike,Yellow-cinnamon soils,loam,11.7,12.3,79,6.4,180,90,90,6404
1110,W-NCP,WNCP1110,2008,9.6,15.1,5,2052.4,564.9,305.4,971,2281.5,small_spike,Yellow-cinnamon soils,sandy loam,15.6,14.7,97,6.5,180,90,90,6636
1111,W-NCP,WNCP1111,2008,9.7,15.1,5.1,2086.8,579.3,305.5,972,2294.7,small_spike,Yellow-cinnamon soils,clay,17.8,10.3,69,6.6,180,90,90,6704
1112,W-NCP,WNCP1112,2008,9.6,15,5.1,2063.3,565.8,286.4,971,2282.6,small_spike,Yellow-cinnamon soils,clay,14.8,13.2,79,6.4,180,90,90,5768
1113,W-NCP,WNCP1113,2008,9.6,15.1,5.1,2081.3,573.8,305.5,971,2290,small_spike,Yellow-cinnamon soils,clay,14.2,6.2,72,6,180,90,90,6018
1114,W-NCP,WNCP1114,2008,9.6,15,5,2048.2,560.7,286.4,971,2278.4,small_spike,Yellow-cinnamon soils,sandy loam,20.1,10.1,184,5.6,180,90,90,6170
1115,W-NCP,WNCP1115,2005,10.1,16.1,5.5,2321.9,769.4,220,1029.7,2489.4,small_spike,Lime concretion fluvo-aquic soils,loamy sand,17.3,16.8,154,7.7,180,120,120,7260
1116,W-NCP,WNCP1116,2005,9.8,15.8,5.2,2201.5,699,220,988.7,2390.9,small_spike,Yellow-cinnamon soils,loam,15.4,17.5,101,7.6,150,90,90,7500
1117,W-NCP,WNCP1117,2006,10.3,15.9,5.6,2237.6,709.8,357.4,1100.5,2498.3,small_spike,Yellow-cinnamon soils,clay,16.6,41.5,146,7.2,180,120,120,8591
1118,W-NCP,WNCP1118,2006,10.3,15.9,5.7,2257.4,719.6,357.4,1100.5,2502.8,small_spike,Lime concretion fluvo-aquic soils,clay,14.4,27.8,98,7,150,90,90,7280
1119,W-NCP,WNCP1119,2006,10.3,15.9,5.6,2237.6,709.8,357.4,1100.5,2498.3,small_spike,Lime concretion fluvo-aquic soils,silt loam,13.5,62.1,121,7.7,180,120,120,8336
1120,W-NCP,WNCP1120,2006,10.3,15.9,5.6,2237.6,709.8,357.4,1100.5,2498.3,small_spike,Lime concretion fluvo-aquic soils,sandy clay loam,16,29.5,139,6.9,120,60,60,5823
1121,W-NCP,WNCP1121,2006,10,15.7,5.4,2159.9,662.1,354,1075.8,2436.5,small_spike,Lime concretion fluvo-aquic soils,clay,14.6,23.1,87,6.9,180,120,120,8526
1122,W-NCP,WNCP1122,2006,10.2,15.8,5.6,2209.4,691.6,357.4,1091.9,2477.1,small_spike,Lime concretion fluvo-aquic soils,loam,12.8,35.1,95,7.6,150,90,90,7508
1123,W-NCP,WNCP1123,2007,9.4,15.3,4.8,2173.2,661.5,250.8,1092,2542.4,small_spike,Lime concretion fluvo-aquic soils,clay loam,14.8,15.1,157,5.5,240,120,120,8297
1124,W-NCP,WNCP1124,2007,9.4,15.3,4.8,2184.6,672.9,250.8,1095.9,2553.5,small_spike,Lime concretion fluvo-aquic soils,loam,14.9,59.6,105,5.9,240,120,120,8400
1125,W-NCP,WNCP1125,2007,9.5,15.4,4.9,2225,693.3,250.8,1110.1,2586.4,small_spike,Lime concretion fluvo-aquic soils,clay,18.3,31.5,100,5.6,240,120,120,8762
1126,W-NCP,WNCP1126,2007,9.5,15.4,4.9,2204.4,692.7,250.8,1103.9,2577.1,small_spike,Lime concretion fluvo-aquic soils,loam,15.8,32.2,105,6.2,180,90,90,6600
1127,W-NCP,WNCP1127,2007,9.5,15.3,4.8,2198.1,676.4,250.8,1101.1,2564.5,small_spike,Lime concretion fluvo-aquic soils,clay,16.7,72.8,150,5.9,180,90,90,9381
1128,W-NCP,WNCP1128,2007,9.6,15.5,5,2226,704.3,251.1,1108.2,2591.5,small_spike,Lime concretion fluvo-aquic soils,loam,10.9,39.1,95,6.8,180,90,90,7722
1129,W-NCP,WNCP1129,2008,10.6,16.4,6.1,2531.9,784.2,252.2,1134,2599.4,small_spike,Fluvo-aquic soils,loamy sand,12.4,8.8,65,7.2,180,90,90,4773
1130,W-NCP,WNCP1130,2008,10.7,16.5,6.2,2585.2,817.5,252.2,1150.3,2640.4,small_spike,Fluvo-aquic soils,clay loam,16.2,41,137,7.3,180,90,90,8114
1131,W-NCP,WNCP1131,2008,10.6,16.5,6.1,2558.1,800.4,252.2,1140.2,2616.8,small_spike,Fluvo-aquic soils,loam,12.5,5.9,65,7.3,180,90,90,6078
1132,W-NCP,WNCP1132,2008,10.6,16.5,6.1,2558.1,800.4,252.2,1140.2,2616.8,small_spike,Fluvo-aquic soils,loamy sand,11.9,10.2,115,7.6,180,90,90,4629
1133,W-NCP,WNCP1133,2008,10.6,16.5,6.1,2558.1,800.4,252.2,1140.2,2616.8,small_spike,Fluvo-aquic soils,loam,13.1,3.9,78,7.5,180,90,90,6203
1134,W-NCP,WNCP1134,2008,10.6,16.5,6.1,2558.1,800.4,252.2,1140.2,2616.8,small_spike,Fluvo-aquic soils,loam,11.8,5.2,81,7.5,180,90,90,6225
1135,W-NCP,WNCP1135,2008,10.6,16.5,6.1,2558.1,800.4,252.2,1140.2,2616.8,small_spike,Cinnamon soils,loam,15.1,22.2,81,7.8,180,90,90,6626
1136,W-NCP,WNCP1136,2007,9.7,14.9,5,2307.4,729,423.4,1139.6,2625.6,medium_spike,Lime concretion fluvo-aquic soils,loamy sand,14.8,23.1,134,7,150,90,90,8579
1137,W-NCP,WNCP1137,2007,9.7,14.9,5,2290.9,722.5,423.4,1131.3,2610.6,medium_spike,Fluvo-aquic soils,loamy sand,14.7,8.3,113,6.9,180,120,120,8955
1138,W-NCP,WNCP1138,2007,9.7,14.9,5,2290.9,722.5,423.4,1131.3,2610.6,medium_spike,Fluvo-aquic soils,loamy sand,13.4,6.1,123,6.9,180,120,120,8454
1139,W-NCP,WNCP1139,2007,10,15.6,5.8,2476.9,801.4,294,1212.1,2797,medium_spike,Fluvo-aquic soils,loam,11.6,18.4,90,7.6,180,90,90,6699
1140,W-NCP,WNCP1140,2007,9.9,15.5,5.6,2383,767.5,275.5,1205.3,2754.9,medium_spike,Fluvo-aquic soils,loam,11.5,8.2,60,8,240,120,120,6900
1141,W-NCP,WNCP1141,2007,9.9,15.5,5.6,2383,767.5,275.5,1205.3,2754.9,medium_spike,Fluvo-aquic soils,loam,11.8,17.2,130,7.6,240,120,120,6200
1142,W-NCP,WNCP1142,2007,10,15.5,5.7,2446.7,791.2,294,1212.1,2787.4,medium_spike,Fluvo-aquic soils,clay,14.6,27.3,170,8,180,90,90,8649
1143,W-NCP,WNCP1143,2007,10,15.5,5.7,2446.7,791.2,294,1212.1,2787.4,medium_spike,Fluvo-aquic soils,clay,14.6,22.5,150,7.9,240,120,120,8079
1144,W-NCP,WNCP1144,2007,10,15.5,5.7,2446.7,791.2,294,1212.1,2787.4,medium_spike,Fluvo-aquic soils,loam,11.4,6.5,100,8.2,180,90,90,6500
1145,W-NCP,WNCP1145,2007,10,15.5,5.7,2446.7,791.2,294,1212.1,2787.4,medium_spike,Fluvo-aquic soils,loam,18,17.2,130,8,210,75,75,6999
1146,W-NCP,WNCP1146,2007,10,15.5,5.7,2446.7,791.2,294,1212.1,2787.4,medium_spike,Cinnamon soils,loam,14.3,6.1,90,7.8,180,90,90,8049
1147,W-NCP,WNCP1147,2007,9.9,15.5,5.6,2383,767.5,275.5,1205.3,2754.9,medium_spike,Fluvo-aquic soils,loam,9.4,7.1,70,8.2,180,90,90,5900
1148,W-NCP,WNCP1148,2008,9.7,15.8,4.4,2156.5,715.1,198.4,1324.5,2795.2,small_spike,Cinnamon soils,loamy sand,15.9,11.4,123,7.8,120,60,30,6855
1149,W-NCP,WNCP1149,2006,11.9,17.8,7.4,2905.8,1091.4,278.7,1192.5,2752.2,small_spike,Fluvo-aquic soils,sandy clay loam,24,23,155,7.1,150,90,90,7185
1150,W-NCP,WNCP1150,2006,11.9,17.8,7.4,2905.8,1091.4,278.7,1192.5,2752.2,small_spike,Lime concretion fluvo-aquic soils,clay,22.3,8.5,75,7.5,180,120,120,6945
1151,W-NCP,WNCP1151,2005,9.3,14.5,5.2,2128.6,685.4,166.7,1314,2753.1,small_spike,Cinnamon soils,loam,17.4,4.9,134,7.8,120,60,60,4821
1152,W-NCP,WNCP1152,2005,9.5,14.8,5.5,2254.1,740.9,168.9,1362,2856.4,small_spike,Cinnamon soils,sandy loam,17.9,27.8,112,7.9,150,90,90,7695
1153,W-NCP,WNCP1153,2005,9.7,14.9,5.6,2342.6,769.4,168.9,1389.6,2914,small_spike,Cinnamon soils,loam,19,10.2,111,8,180,120,120,5763
1154,W-NCP,WNCP1154,2006,10.4,15.5,6.3,2342.1,778.6,166.8,1348.9,2781.7,small_spike,Cinnamon soils,sandy loam,12.4,22.5,152,8.2,150,90,90,5930
1155,W-NCP,WNCP1155,2006,11.2,16.4,7.1,2699.6,976.1,191.5,1456.8,3034.6,medium_spike,Cinnamon soils,loam,12.5,18.1,150,8,180,120,120,8754
1156,W-NCP,WNCP1156,2005,9.3,14.6,5.3,2190.5,697.3,168.9,1332.8,2791.2,small_spike,Cinnamon soils,sandy loam,16.9,8.4,104,7.9,150,90,90,5178
1157,W-NCP,WNCP1157,2006,10.4,15.5,6.3,2342.1,778.6,166.8,1348.9,2781.7,small_spike,Cinnamon soils,sandy loam,16.7,24.6,151,8,150,90,90,6254
1158,W-NCP,WNCP1158,2006,11.2,16.4,7.1,2699.6,976.1,191.5,1456.8,3034.6,medium_spike,Cinnamon soils,loam,12.5,18.1,150,8.2,180,120,120,8754
1159,W-NCP,WNCP1159,2005,9.7,14.9,5.6,2342.6,769.4,168.9,1389.6,2914,small_spike,Red clay soils,loam,26.4,17.3,225,7.8,150,90,90,5163
1160,W-NCP,WNCP1160,2005,9.8,15,5.7,2337.9,794.7,168.9,1375.7,2906.9,large_spike,Cinnamon soils,loam,13.4,10.9,121,7.9,150,90,90,5343
1161,W-NCP,WNCP1161,2005,9.6,14.9,5.6,2264.8,761.6,168.9,1350.4,2852.7,medium_spike,Red clay soils,loam,16.1,15,157,7.9,120,90,90,4916
1162,W-NCP,WNCP1162,2007,9.6,15.4,4.9,2275.6,725.8,255.9,1433.7,2953.1,small_spike,Cinnamon soils,loam,20.9,11.4,144,7.8,240,120,120,8721
1163,W-NCP,WNCP1163,2007,9.7,15.4,5,2363.8,734,272.1,1450.2,2997,small_spike,Lime concretion fluvo-aquic soils,loamy sand,14.9,5,136,8.2,240,120,120,6990
1164,W-NCP,WNCP1164,2007,9.9,15.6,5.2,2437.2,777.4,274.1,1482.6,3071.2,small_spike,Cinnamon soils,sandy loam,17.9,24.8,147,7.1,180,90,90,10133
1165,W-NCP,WNCP1165,2007,9.8,15.5,5.1,2401.9,762.1,272.1,1472.7,3043.2,small_spike,Fluvo-aquic soils,sandy loam,17.8,19.9,94,6.6,180,90,90,7901
1166,W-NCP,WNCP1166,2008,10,16.8,5.4,2279.7,695.6,242.6,1335,2755.3,small_spike,Red clay soils,loamy sand,13.2,9.4,113,7.4,150,75,75,2441
1167,W-NCP,WNCP1167,2008,10.6,17.5,6,2572.7,858.6,303.5,1416.9,2982.9,small_spike,Fluvo-aquic soils,loam,15.3,14.4,143,7.1,180,90,90,6984
1168,W-NCP,WNCP1168,2007,9.7,15.7,5.2,2250,727.2,192.2,1280,2738.2,large_spike,Red clay soils,sandy loam,17.2,10.1,134,8.1,180,90,90,6029
1169,W-NCP,WNCP1169,2007,9.8,15.7,5.4,2350.7,737.9,206.4,1313.2,2804,large_spike,Fluvo-aquic soils,loam,19.5,6.2,118,8.3,180,90,90,4853
1170,W-NCP,WNCP1170,2007,9.7,15.6,5.2,2245.6,712.8,192.2,1275.7,2722.7,large_spike,Cinnamon soils,loam,17.7,8,121,7.9,180,90,90,2451
1171,W-NCP,WNCP1171,2007,9,15.4,4.4,2196.7,642.2,219.8,1291.4,2772.8,small_spike,Cinnamon soils,sandy loam,16,9.7,118,8.3,180,90,90,5355
1172,W-NCP,WNCP1172,2007,8.9,15.3,4.2,2085,620.5,200.6,1256.4,2694.5,small_spike,Cinnamon soils,sandy loam,13.4,7.9,104,8.3,240,120,120,2024
1173,W-NCP,WNCP1173,2007,8.7,15.1,4.1,1997.5,583,200.6,1222.8,2621.6,small_spike,Cinnamon soils,loam,16.6,6.9,108,8.1,180,90,90,3944
1174,W-NCP,WNCP1174,2007,8.8,15.2,4.2,2051.4,606.9,200.6,1237,2654.9,small_spike,Cinnamon soils,loamy sand,18.7,16.8,154,8.1,210,105,105,6851
1175,W-NCP,WNCP1175,2006,10.5,16,6.2,2439.4,834.4,146.1,1364.7,2840,medium_spike,Cinnamon soils,sandy loam,17.1,7.8,105,7.9,120,60,60,3380
1176,W-NCP,WNCP1176,2006,10.1,15.6,5.8,2272,747,143.4,1302.5,2717.6,medium_spike,Cinnamon soils,sandy loam,17.8,8.2,223,7.8,120,60,60,4274
1177,W-NCP,WNCP1177,2006,10.3,15.7,6,2352.1,787.1,146.1,1327,2766.7,medium_spike,Red clay soils,clay,16,9.3,158,7.9,120,60,60,5283
1178,W-NCP,WNCP1178,2006,11.3,17.5,6,2663.4,975.2,167.3,1448.3,3004,small_spike,Fluvo-aquic soils,loamy sand,20.7,12.9,89,8,180,120,120,8417
1179,W-NCP,WNCP1179,2006,11.2,17.4,5.9,2634.9,956.7,167.3,1444.3,2978.7,small_spike,Cinnamon soils,sandy loam,13,27.4,131,8.1,120,60,60,6051
1180,W-NCP,WNCP1180,2006,11.2,17.4,6,2618.3,950.1,167.3,1431.4,2967.4,small_spike,Cinnamon soils,sandy clay loam,15.4,22.9,105,7.9,150,90,90,7568
1181,W-NCP,WNCP1181,2006,11.3,17.4,6,2643.2,965,167.3,1440.5,2989.4,small_spike,Cinnamon soils,clay,15.4,5.2,86,8,150,90,90,6632
1182,W-NCP,WNCP1182,2007,10,15.7,5.6,2614.9,922.5,197.3,1431.5,3111.3,small_spike,Cinnamon soils,silt loam,17,21.9,160,8.3,180,90,90,5495
1183,W-NCP,WNCP1183,2007,10,15.7,5.6,2553.1,930.7,178.8,1400.4,3056,small_spike,Red clay soils,loam,12.5,13.2,170,8,240,120,120,5396
1184,W-NCP,WNCP1184,2007,9.3,15,5,2382,769.6,188.4,1375,2953.3,small_spike,Cinnamon soils,loam,15.5,19.6,242,8.2,180,90,90,6077
1185,W-NCP,WNCP1185,2008,8,15.8,2.7,1988.5,554.2,289.1,1216,2685.7,small_spike,Cinnamon soils,loam,16.6,29.6,247,8.2,210,90,90,6192
1186,W-NCP,WNCP1186,2005,9,15.7,3.6,2224.9,732,180.4,1353.9,2906.5,small_spike,Cinnamon soils,sandy loam,11.4,10.4,112,8,180,120,120,5336
1187,W-NCP,WNCP1187,2006,9.9,17.3,4.2,2344.7,842.3,94.2,1361.9,2907.2,small_spike,Cinnamon soils,sandy loam,10.4,3.2,128,8,168,36,36,5424
1188,W-NCP,WNCP1188,2005,8.9,15.7,3.5,2162.5,719.6,176.1,1346.9,2880.1,small_spike,Cinnamon soils,sandy loam,14.3,6.8,143,8,180,120,120,6333
1189,W-NCP,WNCP1189,2006,10,17.3,4.3,2382.7,850.3,112.9,1386.5,2941.3,small_spike,Cinnamon soils,sandy loam,14.6,12.4,191,7.9,150,90,90,5783
1190,W-NCP,WNCP1190,2005,8.9,15.8,3.5,2118.3,735.4,153.3,1339.6,2862.3,medium_spike,Cinnamon soils,loam,17,31.3,248,8,180,120,120,6251
1191,W-NCP,WNCP1191,2006,10,17.4,4.3,2440.1,867.7,112.9,1419.9,2996.9,small_spike,Cinnamon soils,loam,16.9,30,197,7.9,240,120,120,6426
1192,W-NCP,WNCP1192,2005,8.8,15.5,3.4,2141.2,688.3,174.2,1335.9,2856.3,small_spike,Cinnamon soils,sandy loam,15.4,9.7,145,8,180,120,120,8670
