Sort,Crop,NO,Year,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1063,ER-SC,ERSC1063,2007,medium_maturity,27.0 ,32.4 ,23.2 ,2028.5 ,1278.5 ,405.5 ,387.9 ,1180.02,Paddy soils,,36.4 ,12.8 ,28.0 ,5.0 ,125 ,51 ,86 ,6167 
1064,ER-SC,ERSC1064,2008,medium_maturity,26.6 ,31.7 ,22.8 ,1965.3 ,1225.3 ,482.3 ,387.6 ,1164.46,Paddy soils,,21.8 ,23.5 ,79.0 ,5.7 ,165 ,123 ,165 ,6192 
1065,ER-SC,ERSC1065,2010,medium_maturity,25.6 ,30.1 ,22.5 ,1920.8 ,1170.8 ,1095.0 ,253.3 ,961.33,Paddy soils,,21.8 ,23.5 ,79.0 ,5.7 ,145 ,70 ,104 ,6338 
1066,ER-SC,ERSC1066,2010,early_maturity,25.1 ,29.5 ,22.0 ,1882.6 ,1132.6 ,1133.6 ,297.1 ,1032.97,Paddy soils,,26.5 ,13.6 ,64.0 ,5.3 ,135 ,60 ,75 ,6105 
1067,ER-SC,ERSC1067,2010,medium_maturity,25.6 ,29.5 ,22.8 ,2153.4 ,1313.4 ,1055.9 ,360.5 ,1200.03,Paddy soils,,15.4 ,10.5 ,67.0 ,4.8 ,180 ,90 ,108 ,6875 
1068,ER-SC,ERSC1068,2005,medium_maturity,25.6 ,30.3 ,22.0 ,1994.8 ,1214.8 ,532.6 ,464.8 ,1323.22,Paddy soils,,17.8 ,46.6 ,109.0 ,5.5 ,131 ,57 ,92 ,6638 
1069,ER-SC,ERSC1069,2006,medium_maturity,24.8 ,29.4 ,21.4 ,2130.3 ,1270.3 ,669.3 ,487.9 ,1417.33,Paddy soils,,37.9 ,18.0 ,63.0 ,5.1 ,129 ,72 ,90 ,6630 
1070,ER-SC,ERSC1070,2007,early_maturity,25.1 ,30.4 ,21.2 ,2008.2 ,1208.2 ,459.1 ,440.6 ,1296.82,Paddy soils,,34.8 ,13.0 ,65.0 ,4.8 ,122 ,59 ,95 ,5985 
1071,ER-SC,ERSC1071,2009,medium_maturity,25.2 ,30.5 ,21.0 ,2240.3 ,1350.3 ,550.5 ,577.6 ,1584.29,Paddy soils,,36.5 ,16.0 ,62.0 ,5.1 ,135 ,66 ,103 ,7140 
1072,ER-SC,ERSC1072,2009,medium_maturity,25.2 ,30.5 ,21.0 ,2240.3 ,1350.3 ,550.5 ,577.6 ,1584.29,Paddy soils,,37.6 ,11.3 ,64.0 ,4.9 ,135 ,66 ,103 ,5340 
1073,ER-SC,ERSC1073,2007,medium_maturity,25.1 ,30.4 ,21.2 ,2008.2 ,1208.2 ,459.1 ,440.6 ,1296.82,Paddy soils,,47.2 ,28.6 ,89.0 ,5.1 ,137 ,48 ,104 ,6150 
1074,ER-SC,ERSC1074,2008,medium_maturity,25.9 ,31.0 ,22.1 ,2023.5 ,1243.5 ,808.8 ,486.8 ,1363.07,Paddy soils,,38.2 ,9.0 ,57.0 ,6.3 ,128 ,65 ,90 ,6615 
1075,ER-SC,ERSC1075,2006,medium_maturity,24.8 ,29.4 ,21.4 ,2130.3 ,1270.3 ,669.3 ,487.9 ,1417.33,Paddy soils,,18.5 ,11.9 ,25.0 ,4.8 ,131 ,57 ,90 ,6000 
1076,ER-SC,ERSC1076,2006,medium_maturity,25.1 ,30.0 ,21.4 ,1907.4 ,1147.4 ,774.7 ,387.8 ,1185.68,Paddy soils,,24.0 ,7.1 ,82.0 ,5.0 ,104 ,54 ,81 ,5942 
1077,ER-SC,ERSC1077,2006,medium_maturity,25.1 ,30.0 ,21.4 ,1907.4 ,1147.4 ,774.7 ,387.8 ,1185.68,Paddy soils,,37.0 ,16.3 ,75.0 ,5.5 ,96 ,54 ,72 ,6201 
1078,ER-SC,ERSC1078,2006,medium_maturity,25.1 ,30.0 ,21.4 ,1907.4 ,1147.4 ,774.7 ,387.8 ,1185.68,Paddy soils,,38.0 ,10.0 ,61.0 ,4.6 ,104 ,54 ,122 ,5883 
1079,ER-SC,ERSC1079,2009,medium_maturity,26.0 ,31.3 ,22.0 ,2051.2 ,1261.2 ,438.1 ,472.4 ,1347.32,Paddy soils,,37.2 ,9.2 ,92.0 ,4.5 ,165 ,64 ,105 ,6825 
1080,ER-SC,ERSC1080,2009,medium_maturity,25.8 ,31.1 ,21.8 ,2008.5 ,1228.5 ,463.1 ,456.2 ,1313.48,Paddy soils,,41.0 ,7.3 ,62.0 ,5.2 ,134 ,60 ,95 ,6525 
1081,ER-SC,ERSC1081,2010,medium_maturity,24.3 ,28.8 ,21.1 ,1898.9 ,1118.9 ,955.1 ,263.3 ,998.69,Paddy soils,,38.8 ,16.3 ,73.0 ,4.9 ,150 ,60 ,99 ,6585 
1082,ER-SC,ERSC1082,2008,medium_maturity,25.1 ,30.2 ,21.3 ,2162.1 ,1302.1 ,585.9 ,419.7 ,1309.63,Paddy soils,,31.5 ,9.9 ,98.0 ,4.5 ,116 ,62 ,89 ,6375 
1083,ER-SC,ERSC1083,2008,medium_maturity,25.1 ,30.2 ,21.3 ,2162.1 ,1302.1 ,585.9 ,419.7 ,1309.63,Paddy soils,,36.1 ,6.1 ,94.0 ,4.5 ,116 ,62 ,89 ,6525 
1084,ER-SC,ERSC1084,2008,early_maturity,25.8 ,30.6 ,22.2 ,2189.6 ,1339.6 ,551.1 ,426.5 ,1314.11,Paddy soils,,26.0 ,14.9 ,209.0 ,5.2 ,159 ,68 ,153 ,7752 
1085,ER-SC,ERSC1085,2009,early_maturity,25.6 ,30.5 ,21.9 ,2201.4 ,1341.4 ,512.2 ,448.7 ,1356.35,Paddy soils,,36.0 ,18.9 ,101.0 ,4.7 ,150 ,69 ,150 ,7523 
1086,ER-SC,ERSC1086,2010,early_maturity,25.1 ,29.7 ,21.8 ,2188.0 ,1318.0 ,1009.1 ,311.0 ,1139.58,Paddy soils,,26.0 ,12.5 ,61.0 ,4.9 ,154 ,72 ,148 ,7296 
1087,ER-SC,ERSC1087,2008,medium_maturity,25.8 ,30.6 ,22.2 ,2189.6 ,1339.6 ,551.1 ,426.5 ,1314.11,Paddy soils,,23.0 ,24.7 ,109.0 ,5.1 ,156 ,68 ,152 ,7671 
1088,ER-SC,ERSC1088,2008,early_maturity,25.8 ,30.6 ,22.2 ,2189.6 ,1339.6 ,551.1 ,426.5 ,1314.11,Paddy soils,,24.0 ,19.1 ,100.0 ,4.7 ,156 ,68 ,156 ,7619 
1089,ER-SC,ERSC1089,2008,medium_maturity,25.8 ,30.6 ,22.2 ,2189.6 ,1339.6 ,551.1 ,426.5 ,1314.11,Paddy soils,,37.0 ,25.6 ,106.0 ,5.3 ,156 ,68 ,150 ,7364 
1090,ER-SC,ERSC1090,2009,medium_maturity,25.6 ,30.5 ,21.9 ,2201.4 ,1341.4 ,512.2 ,448.7 ,1356.35,Paddy soils,,28.0 ,39.6 ,84.0 ,4.7 ,156 ,68 ,150 ,7592 
1091,ER-SC,ERSC1091,2008,medium_maturity,25.5 ,30.3 ,21.8 ,2192.7 ,1332.7 ,624.8 ,491.0 ,1426.82,Paddy soils,,59.0 ,22.5 ,92.0 ,5.7 ,138 ,68 ,135 ,7493 
1092,ER-SC,ERSC1092,2010,early_maturity,24.3 ,28.3 ,21.4 ,1940.9 ,1140.9 ,839.0 ,321.5 ,1108.16,Paddy soils,,49.0 ,44.9 ,90.0 ,5.0 ,104 ,54 ,90 ,6150 
1093,ER-SC,ERSC1093,2008,medium_maturity,25.5 ,30.3 ,21.8 ,2192.7 ,1332.7 ,624.8 ,491.0 ,1426.82,Paddy soils,,39.8 ,24.4 ,77.0 ,5.0 ,138 ,68 ,135 ,6750 
1094,ER-SC,ERSC1094,2009,medium_maturity,25.4 ,30.2 ,21.6 ,2183.8 ,1323.8 ,520.3 ,512.0 ,1459.82,Paddy soils,,44.5 ,7.2 ,85.0 ,6.2 ,138 ,54 ,135 ,7350 
1095,ER-SC,ERSC1095,2009,medium_maturity,25.4 ,30.2 ,21.6 ,2183.8 ,1323.8 ,520.3 ,512.0 ,1459.82,Paddy soils,,60.6 ,7.8 ,62.0 ,5.1 ,138 ,54 ,135 ,7695 
1096,ER-SC,ERSC1096,2009,medium_maturity,25.3 ,30.4 ,21.5 ,2049.9 ,1239.9 ,522.8 ,435.9 ,1300.86,Paddy soils,,50.7 ,7.3 ,58.0 ,5.2 ,180 ,72 ,144 ,8703 
1097,ER-SC,ERSC1097,2006,medium_maturity,26.0 ,29.8 ,23.2 ,2133.1 ,1313.1 ,582.6 ,456.9 ,1343.34,Paddy soils,,27.5 ,9.9 ,78.0 ,4.4 ,138 ,60 ,99 ,6870 
1098,ER-SC,ERSC1098,2008,medium_maturity,26.1 ,30.5 ,22.8 ,2298.1 ,1418.1 ,539.3 ,501.0 ,1458.21,Paddy soils,,43.3 ,9.6 ,175.0 ,4.2 ,96 ,62 ,87 ,6135 
1099,ER-SC,ERSC1099,2006,medium_maturity,26.0 ,29.8 ,23.2 ,2133.1 ,1313.1 ,582.6 ,456.9 ,1343.34,Paddy soils,,36.2 ,9.2 ,100.0 ,4.7 ,153 ,56 ,141 ,6465 
1100,ER-SC,ERSC1100,2006,medium_maturity,26.0 ,29.8 ,23.2 ,2133.1 ,1313.1 ,582.6 ,456.9 ,1343.34,Paddy soils,,33.9 ,13.2 ,75.0 ,7.1 ,153 ,72 ,120 ,6210 
1101,ER-SC,ERSC1101,2006,medium_maturity,26.0 ,29.8 ,23.2 ,2133.1 ,1313.1 ,582.6 ,456.9 ,1343.34,Paddy soils,,41.6 ,15.6 ,123.0 ,6.2 ,153 ,72 ,120 ,7065 
1102,ER-SC,ERSC1102,2006,medium_maturity,26.0 ,29.8 ,23.2 ,2133.1 ,1313.1 ,582.6 ,456.9 ,1343.34,Paddy soils,,34.0 ,7.4 ,108.0 ,6.1 ,153 ,72 ,120 ,6585 
1103,ER-SC,ERSC1103,2006,medium_maturity,26.0 ,29.8 ,23.2 ,2133.1 ,1313.1 ,582.6 ,456.9 ,1343.34,Paddy soils,,40.6 ,38.5 ,134.0 ,7.5 ,153 ,72 ,120 ,7995 
1104,ER-SC,ERSC1104,2007,medium_maturity,25.7 ,31.1 ,21.9 ,2265.0 ,1385.0 ,519.5 ,562.4 ,1555.55,Paddy soils,,15.2 ,50.2 ,67.0 ,3.7 ,150 ,90 ,120 ,6450 
1105,ER-SC,ERSC1105,2008,medium_maturity,24.4 ,29.2 ,21.1 ,2221.9 ,1311.9 ,683.1 ,419.1 ,1340.2,Paddy soils,,25.3 ,45.3 ,42.0 ,4.7 ,150 ,90 ,120 ,7742 
1106,ER-SC,ERSC1106,2008,medium_maturity,24.2 ,29.1 ,21.0 ,2206.6 ,1296.6 ,626.8 ,362.0 ,1237.98,Paddy soils,,32.5 ,9.3 ,42.0 ,4.9 ,170 ,75 ,113 ,7440 
1107,ER-SC,ERSC1107,2008,medium_maturity,24.2 ,29.1 ,21.0 ,2206.6 ,1296.6 ,626.8 ,362.0 ,1237.98,Paddy soils,,28.1 ,24.4 ,40.0 ,5.1 ,170 ,75 ,113 ,6945 
1108,ER-SC,ERSC1108,2008,medium_maturity,24.2 ,29.1 ,21.0 ,2206.6 ,1296.6 ,626.8 ,362.0 ,1237.98,Paddy soils,,32.7 ,41.1 ,78.0 ,4.6 ,170 ,75 ,113 ,5700 
1109,ER-SC,ERSC1109,2009,medium_maturity,25.8 ,30.9 ,22.2 ,2395.9 ,1465.9 ,562.1 ,500.3 ,1491.44,Paddy soils,,45.0 ,11.7 ,41.0 ,4.9 ,170 ,75 ,113 ,7275 
1110,ER-SC,ERSC1110,2008,medium_maturity,24.2 ,29.1 ,21.0 ,2206.6 ,1296.6 ,626.8 ,362.0 ,1237.98,Paddy soils,,29.9 ,25.9 ,63.0 ,5.3 ,170 ,75 ,113 ,6810 
1111,ER-SC,ERSC1111,2009,medium_maturity,25.8 ,30.9 ,22.2 ,2395.9 ,1465.9 ,562.1 ,500.3 ,1491.44,Paddy soils,,50.4 ,24.5 ,59.0 ,5.8 ,170 ,75 ,113 ,5475 
1112,ER-SC,ERSC1112,2009,medium_maturity,25.8 ,30.9 ,22.2 ,2395.9 ,1465.9 ,562.1 ,500.3 ,1491.44,Paddy soils,,35.1 ,19.2 ,70.0 ,5.6 ,170 ,75 ,113 ,7035 
1113,ER-SC,ERSC1113,2008,medium_maturity,24.2 ,29.1 ,21.0 ,2206.6 ,1296.6 ,626.8 ,362.0 ,1237.98,Paddy soils,,12.0 ,12.3 ,26.0 ,5.0 ,170 ,75 ,113 ,7290 
1114,ER-SC,ERSC1114,2010,medium_maturity,25.1 ,29.6 ,21.8 ,2210.0 ,1330.0 ,620.4 ,310.5 ,1142.92,Paddy soils,,32.9 ,9.5 ,118.0 ,6.0 ,169 ,75 ,113 ,7115 
1115,ER-SC,ERSC1115,2010,medium_maturity,25.1 ,29.6 ,21.8 ,2210.0 ,1330.0 ,620.4 ,310.5 ,1142.92,Paddy soils,,21.9 ,32.0 ,161.0 ,6.1 ,173 ,60 ,113 ,6792 
1116,ER-SC,ERSC1116,2010,medium_maturity,25.1 ,29.6 ,21.8 ,2210.0 ,1330.0 ,620.4 ,310.5 ,1142.92,Paddy soils,,63.7 ,11.5 ,108.0 ,5.7 ,169 ,75 ,113 ,6989 
1117,ER-SC,ERSC1117,2008,medium_maturity,23.2 ,28.4 ,19.9 ,2113.1 ,1203.1 ,807.7 ,311.4 ,1163.22,Paddy soils,,24.0 ,9.3 ,37.0 ,5.6 ,135 ,60 ,135 ,5738 
1118,ER-SC,ERSC1118,2008,medium_maturity,23.2 ,28.4 ,19.9 ,2113.1 ,1203.1 ,807.7 ,311.4 ,1163.22,Paddy soils,,22.4 ,30.9 ,31.0 ,5.3 ,135 ,60 ,135 ,5961 
1119,ER-SC,ERSC1119,2008,medium_maturity,23.2 ,28.4 ,19.9 ,2113.1 ,1203.1 ,807.7 ,311.4 ,1163.22,Paddy soils,,34.8 ,25.0 ,65.0 ,5.2 ,135 ,60 ,135 ,5855 
1120,ER-SC,ERSC1120,2008,medium_maturity,23.2 ,28.4 ,19.9 ,2113.1 ,1203.1 ,807.7 ,311.4 ,1163.22,Paddy soils,,28.6 ,27.4 ,85.0 ,5.8 ,135 ,60 ,135 ,5547 
1121,ER-SC,ERSC1121,2010,medium_maturity,25.2 ,29.8 ,22.0 ,2217.3 ,1337.3 ,810.5 ,353.1 ,1213.11,Paddy soils,,24.3 ,64.2 ,88.0 ,4.8 ,141 ,83 ,102 ,6780 
1122,ER-SC,ERSC1122,2009,medium_maturity,25.1 ,30.6 ,21.4 ,2155.4 ,1295.4 ,526.7 ,373.6 ,1234.69,Paddy soils,,34.2 ,10.7 ,179.0 ,4.9 ,135 ,75 ,105 ,8285 
1123,ER-SC,ERSC1123,2010,late_maturity,25.4 ,30.2 ,22.1 ,2311.7 ,1401.7 ,838.1 ,315.3 ,1174.19,Paddy soils,,36.5 ,27.7 ,139.0 ,4.9 ,135 ,60 ,105 ,8430 
1124,ER-SC,ERSC1124,2010,late_maturity,25.4 ,30.2 ,22.1 ,2311.7 ,1401.7 ,838.1 ,315.3 ,1174.19,Paddy soils,,36.5 ,27.7 ,139.0 ,4.9 ,135 ,60 ,105 ,8265 
1125,ER-SC,ERSC1125,2010,late_maturity,25.2 ,29.9 ,22.0 ,2294.1 ,1384.1 ,833.3 ,347.2 ,1226.69,Paddy soils,,43.4 ,21.2 ,102.0 ,4.9 ,158 ,90 ,135 ,6828 
1126,ER-SC,ERSC1126,2009,medium_maturity,24.9 ,30.2 ,21.4 ,2139.9 ,1279.9 ,655.9 ,430.6 ,1328.68,Paddy soils,,53.3 ,19.4 ,52.0 ,5.1 ,158 ,90 ,135 ,7205 
1127,ER-SC,ERSC1127,2007,medium_maturity,25.3 ,30.4 ,21.8 ,2428.2 ,1468.2 ,586.8 ,484.6 ,1486.86,Paddy soils,,37.3 ,6.3 ,118.0 ,5.1 ,180 ,75 ,180 ,7538 
1128,ER-SC,ERSC1128,2007,late_maturity,25.3 ,30.4 ,21.8 ,2428.2 ,1468.2 ,586.8 ,484.6 ,1486.86,Paddy soils,,32.0 ,13.1 ,61.0 ,4.7 ,180 ,75 ,180 ,3168 
1129,ER-SC,ERSC1129,2007,medium_maturity,25.3 ,30.4 ,21.8 ,2428.2 ,1468.2 ,586.8 ,484.6 ,1486.86,Paddy soils,,16.7 ,5.1 ,38.0 ,4.8 ,180 ,75 ,180 ,7505 
1130,ER-SC,ERSC1130,2006,medium_maturity,26.2 ,30.6 ,23.2 ,2149.6 ,1329.6 ,612.6 ,353.7 ,1173.76,Paddy soils,,16.7 ,17.1 ,47.0 ,4.8 ,165 ,53 ,120 ,6660 
1131,ER-SC,ERSC1131,2006,medium_maturity,26.2 ,30.6 ,23.2 ,2149.6 ,1329.6 ,612.6 ,353.7 ,1173.76,Paddy soils,,19.3 ,11.4 ,45.0 ,4.2 ,165 ,53 ,120 ,6000 
1132,ER-SC,ERSC1132,2006,medium_maturity,26.2 ,30.6 ,23.2 ,2149.6 ,1329.6 ,612.6 ,353.7 ,1173.76,Paddy soils,,33.1 ,10.5 ,85.0 ,5.4 ,165 ,53 ,120 ,6075 
1133,ER-SC,ERSC1133,2006,medium_maturity,26.2 ,30.6 ,23.2 ,2149.6 ,1329.6 ,612.6 ,353.7 ,1173.76,Paddy soils,,30.5 ,8.7 ,56.0 ,5.1 ,165 ,53 ,120 ,7470 
1134,ER-SC,ERSC1134,2006,medium_maturity,26.2 ,30.6 ,23.2 ,2149.6 ,1329.6 ,612.6 ,353.7 ,1173.76,Paddy soils,,23.4 ,13.9 ,59.0 ,4.7 ,165 ,53 ,120 ,5355 
1135,ER-SC,ERSC1135,2006,medium_maturity,25.6 ,30.2 ,22.4 ,2101.1 ,1281.1 ,636.9 ,409.2 ,1265.05,Paddy soils,,15.8 ,14.4 ,91.0 ,5.6 ,135 ,60 ,135 ,6237 
1136,ER-SC,ERSC1136,2006,medium_maturity,25.6 ,30.2 ,22.4 ,2101.1 ,1281.1 ,636.9 ,409.2 ,1265.05,Paddy soils,,13.5 ,12.2 ,81.0 ,5.9 ,135 ,60 ,135 ,5667 
1137,ER-SC,ERSC1137,2007,medium_maturity,25.9 ,31.3 ,22.2 ,2199.7 ,1349.7 ,525.7 ,488.2 ,1414.54,Paddy soils,,11.2 ,15.9 ,76.0 ,5.7 ,143 ,68 ,108 ,6938 
1138,ER-SC,ERSC1138,2006,medium_maturity,25.6 ,30.2 ,22.4 ,2101.1 ,1281.1 ,636.9 ,409.2 ,1265.05,Paddy soils,,10.9 ,9.1 ,58.0 ,5.7 ,135 ,60 ,135 ,7671 
1139,ER-SC,ERSC1139,2006,medium_maturity,25.6 ,30.2 ,22.4 ,2101.1 ,1281.1 ,636.9 ,409.2 ,1265.05,Paddy soils,,11.7 ,4.3 ,107.0 ,5.2 ,135 ,60 ,135 ,5903 
1140,ER-SC,ERSC1140,2007,medium_maturity,25.9 ,31.3 ,22.2 ,2199.7 ,1349.7 ,525.7 ,488.2 ,1414.54,Paddy soils,,12.7 ,6.5 ,106.0 ,5.4 ,143 ,68 ,108 ,7467 
1141,ER-SC,ERSC1141,2006,medium_maturity,25.6 ,30.2 ,22.4 ,2101.1 ,1281.1 ,636.9 ,409.2 ,1265.05,Paddy soils,,21.5 ,38.0 ,90.0 ,5.4 ,135 ,60 ,135 ,5336 
1142,ER-SC,ERSC1142,2009,early_maturity,25.9 ,31.1 ,21.9 ,2147.6 ,1317.6 ,469.5 ,463.3 ,1361.28,Paddy soils,,23.5 ,26.0 ,85.0 ,5.4 ,143 ,68 ,108 ,7401 
1143,ER-SC,ERSC1143,2007,medium_maturity,25.9 ,31.3 ,22.2 ,2199.7 ,1349.7 ,525.7 ,488.2 ,1414.54,Paddy soils,,11.9 ,16.3 ,65.0 ,5.7 ,143 ,68 ,108 ,7170 
1144,ER-SC,ERSC1144,2007,medium_maturity,25.9 ,31.3 ,22.2 ,2199.7 ,1349.7 ,525.7 ,488.2 ,1414.54,Paddy soils,,12.4 ,11.4 ,86.0 ,5.4 ,143 ,68 ,108 ,6668 
1145,ER-SC,ERSC1145,2008,early_maturity,25.2 ,30.5 ,21.5 ,2063.9 ,1243.9 ,559.3 ,406.5 ,1260.73,Paddy soils,,40.2 ,21.4 ,169.0 ,5.1 ,165 ,48 ,111 ,5976 
1146,ER-SC,ERSC1146,2007,early_maturity,25.5 ,31.0 ,21.8 ,2171.4 ,1321.4 ,639.0 ,428.7 ,1316.97,Paddy soils,,21.0 ,9.6 ,32.0 ,6.0 ,135 ,51 ,99 ,6417 
1147,ER-SC,ERSC1147,2006,early_maturity,25.6 ,30.3 ,22.3 ,2096.3 ,1276.3 ,799.7 ,369.4 ,1199.56,Paddy soils,,14.6 ,7.0 ,38.0 ,6.3 ,135 ,51 ,99 ,4917 
1148,ER-SC,ERSC1148,2007,early_maturity,25.5 ,31.0 ,21.8 ,2171.4 ,1321.4 ,639.0 ,428.7 ,1316.97,Paddy soils,,17.7 ,22.1 ,43.0 ,5.5 ,165 ,48 ,111 ,6486 
1149,ER-SC,ERSC1149,2006,early_maturity,25.6 ,30.3 ,22.3 ,2096.3 ,1276.3 ,799.7 ,369.4 ,1199.56,Paddy soils,,20.3 ,8.2 ,43.0 ,4.8 ,141 ,60 ,114 ,6168 
1150,ER-SC,ERSC1150,2008,early_maturity,25.2 ,30.5 ,21.5 ,2063.9 ,1243.9 ,559.3 ,406.5 ,1260.73,Paddy soils,,21.1 ,46.6 ,92.0 ,4.5 ,165 ,48 ,111 ,5411 
1151,ER-SC,ERSC1151,2007,early_maturity,25.5 ,31.0 ,21.8 ,2171.4 ,1321.4 ,639.0 ,428.7 ,1316.97,Paddy soils,,11.4 ,6.4 ,87.0 ,5.5 ,165 ,48 ,111 ,6378 
1152,ER-SC,ERSC1152,2006,early_maturity,25.6 ,30.3 ,22.3 ,2096.3 ,1276.3 ,799.7 ,369.4 ,1199.56,Paddy soils,,19.3 ,32.7 ,170.0 ,5.3 ,165 ,57 ,114 ,6696 
1153,ER-SC,ERSC1153,2006,early_maturity,25.6 ,30.3 ,22.3 ,2096.3 ,1276.3 ,799.7 ,369.4 ,1199.56,Paddy soils,,21.0 ,5.5 ,31.0 ,4.8 ,129 ,51 ,99 ,5858 
1154,ER-SC,ERSC1154,2006,early_maturity,25.6 ,30.3 ,22.3 ,2096.3 ,1276.3 ,799.7 ,369.4 ,1199.56,Paddy soils,,25.8 ,14.9 ,95.0 ,4.6 ,149 ,57 ,108 ,6693 
1155,ER-SC,ERSC1155,2008,medium_maturity,26.0 ,30.6 ,22.6 ,2239.6 ,1379.6 ,447.8 ,483.8 ,1416.01,Paddy soils,,38.8 ,18.6 ,82.0 ,5.1 ,146 ,54 ,108 ,3954 
1156,ER-SC,ERSC1156,2006,medium_maturity,25.7 ,30.1 ,22.6 ,2028.4 ,1238.4 ,527.1 ,358.0 ,1158.54,Paddy soils,,11.6 ,8.7 ,43.0 ,5.1 ,138 ,63 ,126 ,4247 
1157,ER-SC,ERSC1157,2008,medium_maturity,26.0 ,30.6 ,22.6 ,2239.6 ,1379.6 ,447.8 ,483.8 ,1416.01,Paddy soils,,34.8 ,9.4 ,33.0 ,5.2 ,158 ,72 ,130 ,6105 
1158,ER-SC,ERSC1158,2008,medium_maturity,26.0 ,30.6 ,22.6 ,2239.6 ,1379.6 ,447.8 ,483.8 ,1416.01,Paddy soils,,32.3 ,12.6 ,71.0 ,5.0 ,146 ,54 ,108 ,7404 
1159,ER-SC,ERSC1159,2008,medium_maturity,26.0 ,30.6 ,22.6 ,2239.6 ,1379.6 ,447.8 ,483.8 ,1416.01,Paddy soils,,33.6 ,11.3 ,92.0 ,5.0 ,146 ,54 ,108 ,5574 
1160,ER-SC,ERSC1160,2009,medium_maturity,26.4 ,31.2 ,22.7 ,2032.7 ,1262.7 ,489.3 ,390.1 ,1198.65,Paddy soils,,25.9 ,13.1 ,27.0 ,5.1 ,149 ,54 ,114 ,6480 
1161,ER-SC,ERSC1161,2005,medium_maturity,26.6 ,30.9 ,23.5 ,2049.7 ,1279.7 ,806.2 ,374.2 ,1171.12,Paddy soils,,31.0 ,2.8 ,168.0 ,4.8 ,138 ,54 ,90 ,6330 
1162,ER-SC,ERSC1162,2005,medium_maturity,26.6 ,30.9 ,23.5 ,2049.7 ,1279.7 ,806.2 ,374.2 ,1171.12,Paddy soils,,24.0 ,71.4 ,89.0 ,5.3 ,104 ,54 ,108 ,5955 
1163,ER-SC,ERSC1163,2006,early_maturity,25.7 ,30.1 ,22.6 ,2028.4 ,1238.4 ,527.1 ,358.0 ,1158.54,Paddy soils,,31.0 ,15.2 ,117.0 ,4.8 ,138 ,54 ,108 ,5955 
1164,ER-SC,ERSC1164,2007,early_maturity,26.4 ,31.4 ,22.8 ,2215.4 ,1375.4 ,515.0 ,468.6 ,1375.2,Paddy soils,,21.0 ,36.2 ,67.0 ,5.6 ,138 ,54 ,135 ,6120 
1165,ER-SC,ERSC1165,2005,medium_maturity,26.6 ,30.9 ,23.5 ,2049.7 ,1279.7 ,806.2 ,374.2 ,1171.12,Paddy soils,,29.0 ,29.7 ,36.0 ,5.5 ,138 ,54 ,135 ,6900 
1166,ER-SC,ERSC1166,2007,medium_maturity,26.4 ,31.4 ,22.8 ,2215.4 ,1375.4 ,515.0 ,468.6 ,1375.2,Paddy soils,,23.0 ,13.9 ,87.0 ,5.2 ,138 ,54 ,162 ,6375 
1167,ER-SC,ERSC1167,2008,medium_maturity,26.0 ,30.6 ,22.6 ,2239.6 ,1379.6 ,447.8 ,483.8 ,1416.01,Paddy soils,,18.0 ,9.9 ,21.0 ,5.0 ,165 ,54 ,162 ,7245 
1168,ER-SC,ERSC1168,2006,early_maturity,25.7 ,30.1 ,22.6 ,2028.4 ,1238.4 ,527.1 ,358.0 ,1158.54,Paddy soils,,20.0 ,20.3 ,217.0 ,5.1 ,138 ,45 ,135 ,3540 
1169,ER-SC,ERSC1169,2005,medium_maturity,26.6 ,30.9 ,23.5 ,2049.7 ,1279.7 ,806.2 ,374.2 ,1171.12,Paddy soils,,21.0 ,41.3 ,54.0 ,5.4 ,138 ,54 ,108 ,5850 
1170,ER-SC,ERSC1170,2006,medium_maturity,25.7 ,30.1 ,22.6 ,2028.4 ,1238.4 ,527.1 ,358.0 ,1158.54,Paddy soils,,31.0 ,37.6 ,84.0 ,5.1 ,138 ,54 ,108 ,6450 
1171,ER-SC,ERSC1171,2005,medium_maturity,26.6 ,30.9 ,23.5 ,2049.7 ,1279.7 ,806.2 ,374.2 ,1171.12,Paddy soils,,19.0 ,10.0 ,120.0 ,5.1 ,138 ,54 ,108 ,7890 
1172,ER-SC,ERSC1172,2006,medium_maturity,25.7 ,30.1 ,22.6 ,2028.4 ,1238.4 ,527.1 ,358.0 ,1158.54,Paddy soils,,33.0 ,21.4 ,121.0 ,5.1 ,138 ,54 ,108 ,6630 
1173,ER-SC,ERSC1173,2007,medium_maturity,26.4 ,31.4 ,22.8 ,2215.4 ,1375.4 ,515.0 ,468.6 ,1375.2,Paddy soils,,31.0 ,34.3 ,36.0 ,5.6 ,138 ,54 ,135 ,6150 
1174,ER-SC,ERSC1174,2006,early_maturity,25.1 ,29.8 ,21.7 ,2054.8 ,1234.8 ,742.0 ,353.7 ,1174.1,Paddy soils,,40.5 ,5.0 ,65.0 ,5.3 ,138 ,54 ,117 ,4800 
1175,ER-SC,ERSC1175,2007,medium_maturity,25.2 ,30.4 ,21.6 ,2112.8 ,1272.8 ,337.1 ,341.1 ,1166.34,Paddy soils,,32.0 ,16.6 ,82.0 ,5.3 ,159 ,45 ,54 ,4650 
