Sort,Crop,NO,Year,Province,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
11,M-NCP,MNCP0011,2009,MNCP01,medium_maturity,24.6 ,30.0 ,20.1 ,3029.8 ,1799.8 ,443.1 ,909.5 ,2238.8 ,Fluvo-aquic soils,loam,14.6 ,12.8 ,125.0 ,7.5 ,180 ,60 ,120 ,7460 ,9365 
12,M-NCP,MNCP0012,2008,MNCP01,medium_maturity,23.6 ,28.9 ,19.7 ,2496.9 ,1436.9 ,367.4 ,586.4 ,1544.9 ,Cinnamon soils,loam,16.4 ,7.5 ,154.0 ,7.2 ,180 ,60 ,120 ,3552 ,5856 
13,M-NCP,MNCP0013,2010,MNCP01,medium_maturity,26.5 ,31.2 ,22.3 ,2936.9 ,1826.9 ,356.2 ,746.2 ,1886.6 ,Cinnamon soils,loam,21.5 ,6.3 ,117.0 ,7.7 ,180 ,30 ,60 ,4235 ,5400 
14,M-NCP,MNCP0014,2008,MNCP01,medium_maturity,25.4 ,30.2 ,21.4 ,2696.4 ,1636.4 ,539.3 ,583.9 ,1588.1 ,Cinnamon soils,loam,21.3 ,20.1 ,107.0 ,8.0 ,180 ,60 ,120 ,3840 ,5700 
15,M-NCP,MNCP0015,2008,MNCP01,medium_maturity,25.0 ,29.8 ,20.9 ,2824.2 ,1694.2 ,543.8 ,629.1 ,1684.7 ,Cinnamon soils,loam,19.7 ,29.3 ,187.0 ,8.2 ,180 ,60 ,120 ,5775 ,6870 
16,M-NCP,MNCP0016,2008,MNCP01,medium_maturity,24.9 ,29.8 ,20.8 ,2616.3 ,1566.3 ,541.7 ,584.3 ,1548.5 ,Cinnamon soils,loam,20.0 ,53.8 ,167.0 ,7.8 ,225 ,60 ,150 ,4575 ,5670 
17,M-NCP,MNCP0017,2010,MNCP01,medium_maturity,26.5 ,31.3 ,22.4 ,2837.3 ,1767.3 ,354.0 ,716.3 ,1809.7 ,Cinnamon soils,sandy loam,16.6 ,65.7 ,213.0 ,7.3 ,195 ,15 ,60 ,4653 ,6009 
18,M-NCP,MNCP0018,2010,MNCP01,medium_maturity,26.5 ,31.3 ,22.4 ,2837.3 ,1767.3 ,354.0 ,716.3 ,1809.7 ,Cinnamon soils,loam,13.5 ,10.9 ,105.0 ,7.4 ,180 ,30 ,60 ,4830 ,6210 
19,M-NCP,MNCP0019,2008,MNCP01,medium_maturity,23.9 ,28.8 ,20.2 ,2655.1 ,1545.1 ,432.1 ,595.8 ,1620.9 ,Cinnamon soils,sandy clay loam,15.5 ,8.8 ,70.0 ,7.9 ,225 ,120 ,150 ,5280 ,8639 
20,M-NCP,MNCP0020,2009,MNCP01,medium_maturity,24.5 ,29.8 ,20.3 ,2722.0 ,1612.0 ,431.4 ,647.1 ,1703.2 ,Cinnamon soils,sandy loam,11.4 ,22.0 ,91.0 ,7.9 ,225 ,113 ,105 ,6113 ,8939 
21,M-NCP,MNCP0021,2009,MNCP01,medium_maturity,24.5 ,29.7 ,20.3 ,2696.3 ,1596.3 ,431.4 ,638.0 ,1681.4 ,Fluvo-aquic soils,loam,21.0 ,22.0 ,69.0 ,8.0 ,210 ,90 ,90 ,4508 ,7199 
22,M-NCP,MNCP0022,2009,MNCP01,medium_maturity,24.5 ,29.8 ,20.3 ,2722.0 ,1612.0 ,431.4 ,647.1 ,1703.2 ,Cinnamon soils,sandy clay loam,15.5 ,8.8 ,70.0 ,7.9 ,225 ,120 ,150 ,5409 ,8588 
23,M-NCP,MNCP0023,2008,MNCP01,medium_maturity,23.9 ,28.8 ,20.1 ,2674.7 ,1554.7 ,432.1 ,605.0 ,1637.2 ,Cinnamon soils,loam,15.4 ,26.2 ,65.0 ,7.9 ,210 ,135 ,120 ,3575 ,8807 
24,M-NCP,MNCP0024,2008,MNCP01,medium_maturity,24.0 ,28.8 ,20.2 ,2636.9 ,1536.9 ,432.1 ,589.0 ,1607.6 ,Cinnamon soils,sandy clay loam,14.6 ,14.0 ,71.0 ,7.9 ,210 ,135 ,120 ,5280 ,8639 
25,M-NCP,MNCP0025,2009,MNCP01,medium_maturity,24.5 ,29.8 ,20.3 ,2741.5 ,1621.5 ,431.4 ,658.4 ,1722.3 ,Cinnamon soils,loam,15.4 ,26.2 ,65.0 ,7.9 ,210 ,135 ,120 ,5091 ,7560 
26,M-NCP,MNCP0026,2009,MNCP01,medium_maturity,24.5 ,29.8 ,20.3 ,2699.4 ,1599.4 ,431.4 ,637.2 ,1685.8 ,Cinnamon soils,sandy clay loam,14.6 ,14.0 ,71.0 ,7.9 ,210 ,135 ,120 ,4937 ,7896 
27,M-NCP,MNCP0027,2008,MNCP01,medium_maturity,23.3 ,28.2 ,19.5 ,2748.6 ,1568.6 ,420.7 ,644.0 ,1706.1 ,Cinnamon soils,silt loam,8.5 ,15.0 ,39.0 ,7.9 ,210 ,105 ,90 ,5172 ,7448 
28,M-NCP,MNCP0028,2009,MNCP01,medium_maturity,23.9 ,29.2 ,19.7 ,2823.3 ,1643.3 ,431.4 ,683.2 ,1769.1 ,Cinnamon soils,silt loam,8.5 ,15.0 ,39.0 ,7.9 ,210 ,105 ,90 ,4308 ,6186 
29,M-NCP,MNCP0029,2009,MNCP01,medium_maturity,24.6 ,29.9 ,20.3 ,2758.0 ,1638.0 ,431.4 ,674.4 ,1761.8 ,Cinnamon soils,loamy sand,13.6 ,38.1 ,76.0 ,8.2 ,210 ,105 ,90 ,3962 ,6393 
30,M-NCP,MNCP0030,2008,MNCP01,medium_maturity,23.9 ,28.8 ,20.1 ,2723.5 ,1583.5 ,432.1 ,617.6 ,1672.0 ,Fluvo-aquic soils,silt loam,9.6 ,26.4 ,38.0 ,8.3 ,210 ,90 ,90 ,3987 ,7299 
31,M-NCP,MNCP0031,2009,MNCP01,medium_maturity,24.5 ,29.8 ,20.3 ,2794.6 ,1654.6 ,431.4 ,681.9 ,1774.1 ,Fluvo-aquic soils,silt loam,9.6 ,26.4 ,38.0 ,8.3 ,210 ,90 ,90 ,4268 ,6609 
32,M-NCP,MNCP0032,2009,MNCP01,medium_maturity,25.0 ,30.2 ,20.6 ,2820.2 ,1690.2 ,378.0 ,771.3 ,1910.9 ,Fluvo-aquic soils,loam,16.7 ,11.0 ,59.0 ,8.3 ,225 ,60 ,150 ,4028 ,6426 
33,M-NCP,MNCP0033,2009,MNCP01,medium_maturity,24.6 ,29.9 ,20.2 ,2753.8 ,1633.8 ,375.5 ,767.1 ,1860.3 ,Cinnamon soils,loam,19.0 ,54.3 ,68.0 ,8.4 ,225 ,60 ,150 ,5957 ,8099 
34,M-NCP,MNCP0034,2009,MNCP01,late_maturity,24.5 ,29.7 ,20.1 ,2837.1 ,1677.1 ,378.4 ,783.3 ,1908.1 ,Cinnamon soils,loam,15.3 ,26.8 ,120.0 ,8.0 ,225 ,60 ,150 ,5508 ,8594 
35,M-NCP,MNCP0035,2009,MNCP01,late_maturity,24.7 ,30.0 ,20.3 ,2812.2 ,1672.2 ,378.0 ,777.6 ,1897.7 ,Cinnamon soils,clay,22.8 ,49.0 ,149.0 ,8.3 ,225 ,60 ,150 ,5325 ,8366 
36,M-NCP,MNCP0036,2007,MNCP01,medium_maturity,24.5 ,29.4 ,20.5 ,2739.4 ,1619.4 ,426.2 ,582.8 ,1596.2 ,Cinnamon soils,loam,24.1 ,78.0 ,111.0 ,8.4 ,77 ,60 ,150 ,7472 ,8589 
37,M-NCP,MNCP0037,2007,MNCP01,medium_maturity,24.8 ,29.8 ,20.7 ,2682.1 ,1602.1 ,371.9 ,582.0 ,1582.7 ,Cinnamon soils,loam,19.4 ,57.2 ,120.0 ,8.5 ,43 ,60 ,90 ,4293 ,5519 
38,M-NCP,MNCP0038,2007,MNCP01,medium_maturity,24.7 ,29.6 ,20.6 ,2763.7 ,1643.7 ,385.6 ,604.0 ,1638.8 ,Cinnamon soils,loam,14.1 ,15.2 ,57.0 ,8.0 ,77 ,60 ,150 ,3690 ,6675 
39,M-NCP,MNCP0039,2007,MNCP01,medium_maturity,25.1 ,30.2 ,20.9 ,2664.6 ,1604.6 ,345.0 ,594.0 ,1594.3 ,Cinnamon soils,sandy loam,15.0 ,9.9 ,73.0 ,8.2 ,60 ,60 ,120 ,6080 ,6540 
40,M-NCP,MNCP0040,2008,MNCP01,medium_maturity,24.0 ,29.0 ,20.1 ,2619.5 ,1529.5 ,399.7 ,625.3 ,1628.6 ,Cinnamon soils,loam,13.5 ,18.5 ,65.0 ,8.3 ,43 ,60 ,90 ,5936 ,7229 
41,M-NCP,MNCP0041,2009,MNCP01,medium_maturity,24.9 ,30.1 ,20.6 ,2738.4 ,1638.4 ,378.0 ,733.4 ,1828.9 ,Cinnamon soils,loam,13.4 ,8.1 ,100.0 ,8.1 ,135 ,60 ,90 ,3905 ,6668 
42,M-NCP,MNCP0042,2008,MNCP01,medium_maturity,24.0 ,28.9 ,20.1 ,2592.7 ,1512.7 ,399.7 ,620.2 ,1613.1 ,Cinnamon soils,loam,16.8 ,38.6 ,117.0 ,8.1 ,43 ,60 ,90 ,4610 ,6447 
43,M-NCP,MNCP0043,2009,MNCP01,late_maturity,24.9 ,30.2 ,20.5 ,2988.9 ,1788.9 ,393.4 ,826.4 ,2049.6 ,Cinnamon soils,loam,15.3 ,5.1 ,61.0 ,6.9 ,135 ,60 ,90 ,3482 ,5970 
44,M-NCP,MNCP0044,2009,MNCP01,late_maturity,24.7 ,30.5 ,20.0 ,2915.1 ,1735.1 ,420.9 ,811.0 ,1982.8 ,Cinnamon soils,loamy sand,25.5 ,72.6 ,150.0 ,6.8 ,225 ,60 ,150 ,7821 ,9960 
45,M-NCP,MNCP0045,2009,MNCP01,medium_maturity,24.6 ,30.4 ,20.0 ,2857.6 ,1697.6 ,420.9 ,784.2 ,1925.8 ,Cinnamon soils,sandy clay loam,18.8 ,12.7 ,74.0 ,7.2 ,180 ,60 ,120 ,7761 ,8913 
46,M-NCP,MNCP0046,2009,MNCP01,medium_maturity,24.6 ,30.3 ,19.9 ,2850.0 ,1690.0 ,420.9 ,782.2 ,1916.7 ,Cinnamon soils,loamy sand,19.2 ,14.2 ,73.0 ,6.9 ,135 ,60 ,90 ,6933 ,8225 
47,M-NCP,MNCP0047,2009,MNCP01,medium_maturity,24.8 ,30.5 ,20.2 ,2831.3 ,1691.3 ,420.9 ,765.0 ,1899.5 ,Cinnamon soils,clay,15.6 ,15.3 ,54.0 ,7.1 ,225 ,60 ,150 ,7479 ,9758 
48,M-NCP,MNCP0048,2009,MNCP01,medium_maturity,24.6 ,30.4 ,20.0 ,2857.6 ,1697.6 ,420.9 ,784.2 ,1925.8 ,Cinnamon soils,loamy sand,22.9 ,20.4 ,80.0 ,6.8 ,180 ,60 ,120 ,7697 ,9174 
49,M-NCP,MNCP0049,2009,MNCP01,late_maturity,24.8 ,30.5 ,20.2 ,2776.4 ,1656.4 ,420.9 ,740.7 ,1846.4 ,Cinnamon soils,loam,20.5 ,27.4 ,82.0 ,8.3 ,180 ,60 ,120 ,7448 ,8871 
50,M-NCP,MNCP0050,2009,MNCP01,medium_maturity,24.6 ,30.4 ,20.0 ,2857.6 ,1697.6 ,420.9 ,784.2 ,1925.8 ,Cinnamon soils,loam,13.7 ,34.6 ,108.0 ,7.7 ,180 ,60 ,120 ,7839 ,9117 
51,M-NCP,MNCP0051,2009,MNCP01,late_maturity,24.7 ,30.4 ,20.0 ,2887.2 ,1717.2 ,420.9 ,797.5 ,1954.1 ,Cinnamon soils,loamy sand,21.4 ,49.5 ,136.0 ,8.0 ,225 ,60 ,150 ,7524 ,9744 
52,M-NCP,MNCP0052,2010,MNCP01,medium_maturity,25.0 ,30.1 ,20.8 ,2721.4 ,1631.4 ,396.2 ,636.5 ,1656.4 ,Cinnamon soils,loamy sand,18.6 ,30.1 ,146.0 ,8.4 ,225 ,60 ,150 ,6305 ,9881 
53,M-NCP,MNCP0053,2010,MNCP01,late_maturity,24.9 ,29.9 ,20.8 ,2539.5 ,1519.5 ,382.7 ,567.7 ,1502.1 ,Cinnamon soils,loamy sand,16.8 ,20.1 ,72.0 ,7.9 ,225 ,60 ,150 ,7082 ,9663 
54,M-NCP,MNCP0054,2010,MNCP01,medium_maturity,25.1 ,30.2 ,20.9 ,2636.6 ,1586.6 ,381.3 ,599.0 ,1579.0 ,Cinnamon soils,loamy sand,19.5 ,14.6 ,92.0 ,8.3 ,180 ,60 ,120 ,5768 ,7683 
55,M-NCP,MNCP0055,2010,MNCP01,medium_maturity,24.9 ,30.1 ,20.7 ,2691.9 ,1611.9 ,382.7 ,628.8 ,1630.6 ,Cinnamon soils,loamy sand,11.2 ,22.1 ,75.0 ,8.1 ,180 ,60 ,120 ,6119 ,7436 
56,M-NCP,MNCP0056,2010,MNCP01,late_maturity,24.9 ,30.0 ,20.7 ,2635.4 ,1575.4 ,382.7 ,604.3 ,1577.2 ,Cinnamon soils,loamy sand,16.7 ,27.7 ,93.0 ,7.9 ,180 ,60 ,120 ,5871 ,7323 
57,M-NCP,MNCP0057,2010,MNCP01,early_maturity,25.0 ,30.1 ,20.8 ,2697.2 ,1617.2 ,393.9 ,627.3 ,1634.5 ,Cinnamon soils,loamy sand,13.9 ,35.1 ,109.0 ,7.7 ,225 ,60 ,150 ,6110 ,9198 
58,M-NCP,MNCP0058,2010,MNCP01,late_maturity,24.9 ,29.9 ,20.8 ,2539.5 ,1519.5 ,382.7 ,567.7 ,1502.1 ,Cinnamon soils,loamy sand,20.3 ,32.4 ,94.0 ,8.3 ,225 ,60 ,150 ,6956 ,9411 
59,M-NCP,MNCP0059,2010,MNCP01,late_maturity,24.8 ,29.9 ,20.6 ,2604.4 ,1554.4 ,382.7 ,595.3 ,1555.5 ,Cinnamon soils,loamy sand,13.5 ,42.6 ,98.0 ,8.3 ,225 ,150 ,150 ,6494 ,8061 
60,M-NCP,MNCP0060,2010,MNCP01,late_maturity,25.0 ,30.1 ,20.8 ,2721.4 ,1631.4 ,396.2 ,636.5 ,1656.4 ,Cinnamon soils,loamy sand,13.6 ,63.6 ,149.0 ,8.4 ,225 ,60 ,150 ,6699 ,8810 
61,M-NCP,MNCP0061,2009,MNCP01,medium_maturity,25.3 ,30.7 ,20.8 ,2655.2 ,1605.2 ,454.7 ,684.7 ,1742.8 ,Cinnamon soils,loamy sand,15.8 ,21.9 ,158.0 ,7.8 ,225 ,60 ,150 ,6780 ,8940 
62,M-NCP,MNCP0062,2009,MNCP01,medium_maturity,25.3 ,30.7 ,20.8 ,2681.0 ,1621.0 ,454.7 ,694.9 ,1766.4 ,Cinnamon soils,loamy sand,14.1 ,7.5 ,216.0 ,8.0 ,180 ,60 ,120 ,6120 ,10020 
63,M-NCP,MNCP0063,2009,MNCP01,medium_maturity,25.3 ,30.7 ,20.8 ,2678.1 ,1618.1 ,454.7 ,691.5 ,1756.8 ,Cinnamon soils,loamy sand,16.3 ,6.7 ,110.0 ,8.1 ,180 ,60 ,120 ,3795 ,6060 
64,M-NCP,MNCP0064,2010,MNCP01,medium_maturity,25.7 ,30.6 ,21.6 ,2873.4 ,1753.4 ,295.7 ,675.9 ,1764.5 ,Cinnamon soils,loamy sand,19.5 ,6.3 ,117.0 ,7.9 ,225 ,60 ,150 ,7635 ,10920 
65,M-NCP,MNCP0065,2010,MNCP01,medium_maturity,25.7 ,30.7 ,21.7 ,2959.6 ,1809.6 ,295.7 ,697.1 ,1829.3 ,Cinnamon soils,loamy sand,14.2 ,11.2 ,133.0 ,8.0 ,225 ,60 ,150 ,7050 ,8295 
66,M-NCP,MNCP0066,2010,MNCP01,medium_maturity,25.4 ,30.3 ,21.5 ,2669.3 ,1619.3 ,292.2 ,595.0 ,1575.2 ,Cinnamon soils,loamy sand,15.8 ,21.9 ,158.0 ,7.8 ,225 ,60 ,150 ,6975 ,8820 
67,M-NCP,MNCP0067,2010,MNCP01,medium_maturity,25.5 ,30.5 ,21.6 ,2682.0 ,1632.0 ,295.3 ,602.4 ,1596.4 ,Cinnamon soils,loamy sand,14.1 ,7.5 ,216.0 ,8.0 ,180 ,60 ,120 ,4575 ,8505 
68,M-NCP,MNCP0068,2010,MNCP01,medium_maturity,26.0 ,30.9 ,22.0 ,2908.8 ,1788.8 ,295.7 ,674.3 ,1784.4 ,Cinnamon soils,loamy sand,14.7 ,6.0 ,109.0 ,8.0 ,180 ,60 ,120 ,5115 ,8220 
69,M-NCP,MNCP0069,2010,MNCP01,medium_maturity,25.7 ,30.7 ,21.7 ,2959.6 ,1809.6 ,295.7 ,697.1 ,1829.3 ,Cinnamon soils,loamy sand,21.5 ,6.4 ,133.0 ,7.6 ,180 ,60 ,120 ,4980 ,6630 
70,M-NCP,MNCP0070,2006,MNCP01,medium_maturity,25.1 ,30.8 ,20.6 ,2688.1 ,1618.1 ,208.5 ,684.2 ,1748.1 ,Cinnamon soils,loam,20.8 ,34.0 ,60.0 ,8.0 ,180 ,150 ,120 ,6308 ,8306 
71,M-NCP,MNCP0071,2006,MNCP01,medium_maturity,25.1 ,30.8 ,20.6 ,2690.3 ,1620.3 ,209.3 ,694.3 ,1767.0 ,Fluvo-aquic soils,loam,20.4 ,38.4 ,123.0 ,8.1 ,225 ,60 ,150 ,6314 ,7889 
72,M-NCP,MNCP0072,2006,MNCP01,medium_maturity,25.1 ,30.8 ,20.6 ,2715.7 ,1635.7 ,209.3 ,703.3 ,1788.6 ,Cinnamon soils,loamy sand,15.6 ,18.0 ,120.0 ,8.0 ,180 ,150 ,120 ,6332 ,7917 
73,M-NCP,MNCP0073,2006,MNCP01,medium_maturity,25.2 ,30.8 ,20.6 ,2666.6 ,1606.6 ,208.5 ,682.0 ,1740.1 ,Cinnamon soils,loamy sand,19.8 ,46.6 ,170.0 ,8.0 ,180 ,150 ,120 ,6216 ,7856 
74,M-NCP,MNCP0074,2006,MNCP01,medium_maturity,25.1 ,30.8 ,20.5 ,2740.7 ,1650.7 ,209.3 ,714.9 ,1814.3 ,Cinnamon soils,loam,17.2 ,47.0 ,140.0 ,8.1 ,225 ,60 ,150 ,6762 ,7955 
75,M-NCP,MNCP0075,2006,MNCP01,medium_maturity,25.1 ,30.8 ,20.6 ,2690.3 ,1620.3 ,209.3 ,694.3 ,1767.0 ,Cinnamon soils,loam,22.3 ,40.4 ,110.0 ,8.0 ,225 ,60 ,150 ,5949 ,8186 
76,M-NCP,MNCP0076,2006,MNCP01,medium_maturity,25.2 ,30.8 ,20.6 ,2666.6 ,1606.6 ,208.5 ,682.0 ,1740.1 ,Cinnamon soils,sandy loam,20.8 ,41.0 ,90.0 ,7.9 ,180 ,150 ,120 ,6015 ,7905 
77,M-NCP,MNCP0077,2007,MNCP01,medium_maturity,25.3 ,30.7 ,20.8 ,2630.3 ,1590.3 ,361.4 ,557.0 ,1535.1 ,Cinnamon soils,loam,20.4 ,38.4 ,123.0 ,8.1 ,180 ,150 ,120 ,6860 ,8145 
78,M-NCP,MNCP0078,2007,MNCP01,medium_maturity,25.4 ,30.9 ,20.8 ,2714.1 ,1644.1 ,361.4 ,576.3 ,1588.0 ,Cinnamon soils,loamy sand,14.7 ,15.2 ,70.0 ,8.1 ,180 ,150 ,120 ,6408 ,8000 
79,M-NCP,MNCP0079,2007,MNCP01,medium_maturity,25.4 ,31.0 ,20.8 ,2773.1 ,1683.1 ,361.4 ,594.9 ,1632.2 ,Cinnamon soils,loam,16.2 ,17.9 ,82.0 ,8.0 ,180 ,150 ,120 ,7247 ,9449 
80,M-NCP,MNCP0080,2007,MNCP01,medium_maturity,25.4 ,31.0 ,20.8 ,2773.1 ,1683.1 ,361.4 ,594.9 ,1632.2 ,Cinnamon soils,loamy sand,21.8 ,38.7 ,110.0 ,8.3 ,225 ,60 ,150 ,5342 ,7829 
81,M-NCP,MNCP0081,2008,MNCP01,medium_maturity,25.0 ,30.2 ,20.7 ,2651.8 ,1591.8 ,537.1 ,656.2 ,1703.1 ,Cinnamon soils,loam,14.7 ,14.7 ,70.0 ,8.1 ,180 ,150 ,120 ,6615 ,7937 
82,M-NCP,MNCP0082,2008,MNCP01,medium_maturity,25.1 ,30.3 ,20.7 ,2736.5 ,1646.5 ,533.7 ,695.2 ,1789.5 ,Cinnamon soils,loamy sand,17.9 ,22.0 ,120.0 ,8.0 ,180 ,150 ,120 ,6522 ,8175 
83,M-NCP,MNCP0083,2008,MNCP01,medium_maturity,25.1 ,30.3 ,20.7 ,2736.5 ,1646.5 ,533.7 ,695.2 ,1789.5 ,Cinnamon soils,sandy clay loam,20.8 ,41.0 ,90.0 ,7.9 ,180 ,150 ,120 ,7332 ,8960 
84,M-NCP,MNCP0084,2008,MNCP01,medium_maturity,24.9 ,30.1 ,20.6 ,2639.9 ,1579.9 ,537.1 ,652.1 ,1692.7 ,Cinnamon soils,loam,21.8 ,38.7 ,110.0 ,8.3 ,225 ,60 ,150 ,5142 ,8496 
85,M-NCP,MNCP0085,2009,MNCP01,medium_maturity,25.0 ,30.7 ,20.2 ,2651.4 ,1591.4 ,475.9 ,678.3 ,1739.6 ,Cinnamon soils,loam,17.9 ,22.0 ,120.0 ,8.0 ,180 ,150 ,120 ,8315 ,9209 
86,M-NCP,MNCP0086,2009,MNCP01,medium_maturity,24.9 ,30.7 ,20.1 ,2839.6 ,1699.6 ,526.5 ,732.1 ,1875.2 ,Cinnamon soils,loamy sand,20.8 ,41.0 ,90.0 ,7.9 ,180 ,150 ,120 ,6329 ,7658 
87,M-NCP,MNCP0087,2009,MNCP01,medium_maturity,24.9 ,30.7 ,20.2 ,2693.5 ,1613.5 ,502.7 ,681.8 ,1754.3 ,Cinnamon soils,loamy sand,10.7 ,31.9 ,79.0 ,8.2 ,180 ,150 ,120 ,7803 ,7896 
88,M-NCP,MNCP0088,2009,MNCP01,medium_maturity,24.9 ,30.7 ,20.1 ,2742.1 ,1642.1 ,502.7 ,695.8 ,1788.2 ,Cinnamon soils,loam,15.1 ,21.8 ,100.0 ,8.2 ,180 ,150 ,120 ,6935 ,8826 
89,M-NCP,MNCP0089,2009,MNCP01,medium_maturity,24.9 ,30.7 ,20.1 ,2811.8 ,1681.8 ,502.7 ,711.8 ,1829.5 ,Cinnamon soils,loam,14.7 ,14.7 ,70.0 ,8.1 ,180 ,150 ,120 ,7433 ,8645 
90,M-NCP,MNCP0090,2009,MNCP01,medium_maturity,25.0 ,30.8 ,20.2 ,2753.3 ,1653.3 ,499.7 ,717.6 ,1831.4 ,Cinnamon soils,loam,21.6 ,21.2 ,100.0 ,8.0 ,225 ,60 ,150 ,9020 ,10728 
91,M-NCP,MNCP0091,2009,MNCP01,medium_maturity,25.0 ,30.7 ,20.2 ,2673.6 ,1603.6 ,475.9 ,681.8 ,1749.3 ,Cinnamon soils,loam,22.8 ,44.0 ,140.0 ,8.3 ,225 ,60 ,150 ,7307 ,9090 
92,M-NCP,MNCP0092,2009,MNCP01,medium_maturity,24.9 ,30.6 ,20.2 ,2688.6 ,1608.6 ,502.7 ,674.3 ,1739.4 ,Cinnamon soils,loamy sand,19.4 ,48.0 ,120.0 ,8.1 ,180 ,150 ,120 ,6221 ,8496 
93,M-NCP,MNCP0093,2008,MNCP01,medium_maturity,25.2 ,29.9 ,21.3 ,2623.9 ,1583.9 ,420.5 ,587.6 ,1574.2 ,Fluvo-aquic soils,loamy sand,17.3 ,80.0 ,82.0 ,7.9 ,180 ,60 ,120 ,7277 ,8315 
94,M-NCP,MNCP0094,2008,MNCP01,medium_maturity,25.3 ,30.1 ,21.4 ,2633.4 ,1593.4 ,417.6 ,590.7 ,1581.7 ,Fluvo-aquic soils,loam,21.1 ,32.0 ,70.0 ,7.9 ,225 ,60 ,150 ,7281 ,8735 
95,M-NCP,MNCP0095,2008,MNCP01,medium_maturity,24.9 ,29.6 ,21.0 ,2758.4 ,1648.4 ,431.0 ,611.6 ,1647.8 ,Fluvo-aquic soils,loamy sand,13.7 ,19.0 ,40.0 ,8.3 ,180 ,60 ,120 ,7095 ,7713 
96,M-NCP,MNCP0096,2009,MNCP01,medium_maturity,25.2 ,30.4 ,20.9 ,2596.2 ,1566.2 ,379.6 ,713.3 ,1765.8 ,Fluvo-aquic soils,loamy sand,17.3 ,80.0 ,82.0 ,7.9 ,180 ,60 ,120 ,5486 ,8771 
97,M-NCP,MNCP0097,2009,MNCP01,medium_maturity,25.2 ,30.4 ,20.9 ,2596.2 ,1566.2 ,379.6 ,713.3 ,1765.8 ,Fluvo-aquic soils,loamy sand,14.8 ,20.0 ,80.0 ,8.2 ,180 ,60 ,120 ,5466 ,8291 
98,M-NCP,MNCP0098,2009,MNCP01,medium_maturity,25.2 ,30.4 ,20.9 ,2596.2 ,1566.2 ,379.6 ,713.3 ,1765.8 ,Fluvo-aquic soils,loamy sand,12.2 ,36.0 ,130.0 ,8.5 ,180 ,60 ,120 ,5675 ,8541 
99,M-NCP,MNCP0099,2009,MNCP01,medium_maturity,25.2 ,30.4 ,20.9 ,2596.2 ,1566.2 ,379.6 ,713.3 ,1765.8 ,Fluvo-aquic soils,loam,21.1 ,32.0 ,70.0 ,7.9 ,225 ,60 ,150 ,5469 ,8822 
100,M-NCP,MNCP0100,2010,MNCP01,medium_maturity,25.5 ,30.3 ,21.6 ,2679.8 ,1629.8 ,311.1 ,648.3 ,1662.9 ,Fluvo-aquic soils,loamy sand,22.1 ,27.4 ,80.0 ,8.1 ,180 ,60 ,120 ,4943 ,8622 
101,M-NCP,MNCP0101,2010,MNCP01,medium_maturity,25.5 ,30.3 ,21.6 ,2679.8 ,1629.8 ,311.1 ,648.3 ,1662.9 ,Fluvo-aquic soils,loamy sand,17.2 ,26.0 ,140.0 ,8.1 ,180 ,60 ,120 ,5048 ,8505 
102,M-NCP,MNCP0102,2010,MNCP01,medium_maturity,25.5 ,30.3 ,21.6 ,2679.8 ,1629.8 ,311.1 ,648.3 ,1662.9 ,Fluvo-aquic soils,loamy sand,24.1 ,34.7 ,90.0 ,8.1 ,225 ,60 ,150 ,5826 ,10025 
103,M-NCP,MNCP0103,2010,MNCP01,medium_maturity,25.5 ,30.3 ,21.6 ,2679.8 ,1629.8 ,311.1 ,648.3 ,1662.9 ,Fluvo-aquic soils,loamy sand,24.6 ,34.3 ,70.0 ,8.1 ,225 ,60 ,150 ,5372 ,9402 
104,M-NCP,MNCP0104,2010,MNCP01,medium_maturity,25.5 ,30.3 ,21.6 ,2679.8 ,1629.8 ,311.1 ,648.3 ,1662.9 ,Fluvo-aquic soils,loamy sand,17.8 ,25.7 ,90.0 ,8.1 ,180 ,60 ,120 ,5726 ,8786 
105,M-NCP,MNCP0105,2010,MNCP01,medium_maturity,25.5 ,30.3 ,21.6 ,2679.8 ,1629.8 ,311.1 ,648.3 ,1662.9 ,Fluvo-aquic soils,loamy sand,15.3 ,28.0 ,90.0 ,8.1 ,180 ,60 ,120 ,5406 ,8199 
106,M-NCP,MNCP0106,2010,MNCP01,medium_maturity,25.5 ,30.3 ,21.6 ,2679.8 ,1629.8 ,311.1 ,648.3 ,1662.9 ,Fluvo-aquic soils,loamy sand,16.6 ,26.9 ,80.0 ,8.1 ,180 ,60 ,120 ,5448 ,8799 
107,M-NCP,MNCP0107,2010,MNCP01,medium_maturity,25.5 ,30.3 ,21.6 ,2679.8 ,1629.8 ,311.1 ,648.3 ,1662.9 ,Fluvo-aquic soils,loamy sand,16.2 ,29.3 ,80.0 ,8.1 ,180 ,60 ,120 ,5198 ,8628 
108,M-NCP,MNCP0108,2008,MNCP01,medium_maturity,25.3 ,30.0 ,21.3 ,2604.1 ,1574.1 ,414.3 ,587.6 ,1566.7 ,Fluvo-aquic soils,loamy sand,12.2 ,36.0 ,130.0 ,8.5 ,180 ,60 ,120 ,5610 ,7713 
